frame,x,y,mass,size,ecc,signal,raw_mass,ep,frame,particle,filename,channel,pair_id
157,87.1061359867,97.096185738,79.9934685609,1.28906615125,0.250480307358,11.0107096029,235.0,0.0770903017812,157,367.0,control_series1,0,52
158,86.875,98.1772727273,97.2462753427,1.24772520285,0.243136402921,13.923898515,259.0,0.0650804944524,158,367.0,control_series1,0,52
159,85.1038251366,99.2422586521,104.201702364,1.2574006785,0.241089070481,15.1842189237,271.0,0.0613538767531,159,367.0,control_series1,0,52
161,82.7947019868,98.7649006623,60.4501288242,1.25413224268,0.0738274937244,9.00746952678,217.0,0.0891162336162,161,367.0,control_series1,0,52
162,84.1591511936,97.0344827586,100.129462813,1.30394219657,0.248152752233,13.0141742117,276.0,0.0593928197324,162,367.0,control_series1,0,52
163,80.9765807963,97.0421545667,111.992147812,1.26379970547,0.225474624408,16.2611549516,278.0,0.0582204568436,163,367.0,control_series1,0,52
164,82.9275362319,94.9927536232,101.304108148,1.24236800541,0.192930986342,15.1711466308,276.0,0.058196530779,164,367.0,control_series1,0,52
165,80.8937198068,93.8043478261,96.0773066128,1.22079407119,0.263527295832,15.5487428576,255.0,0.0673321688678,165,367.0,control_series1,0,52
166,80.9891304348,93.1385869565,108.525405259,1.2379857413,0.191493856407,16.072376594,280.0,0.0586591093472,166,367.0,control_series1,0,52
167,80.9975490196,93.0661764706,65.4367914315,1.31544371102,0.140391754073,8.17959892894,213.0,0.0963960885227,167,367.0,control_series1,0,52
169,82.8384279476,96.9563318777,63.2920125824,1.29324749486,0.292275479256,8.56791436705,222.0,0.0880026465583,169,367.0,control_series1,0,52
170,82.8152671756,96.7740458015,126.00448966,1.27752145528,0.180629084899,17.8907137991,298.0,0.0545612192973,170,367.0,control_series1,0,52
171,83.9325842697,97.9382022472,105.397353781,1.2155361327,0.193879083691,16.7767323434,266.0,0.0633228284544,171,367.0,control_series1,0,52
174,85.0946745562,100.147928994,82.1146254562,1.24985206225,0.205840493885,12.3900766221,239.0,0.0756565071022,174,367.0,control_series1,0,52
37,207.916049383,489.849382716,69.2298339613,1.33240708568,0.173638446202,8.88876880491,231.0,0.0906439382596,37,114.0,control_series1,0,53
38,211.151846785,488.097127223,78.0834176502,1.2531765384,0.217506385254,11.4294469064,238.0,0.0863160736178,38,114.0,control_series1,0,53
39,209.921273032,488.0,90.2390932374,1.25547377725,0.230684140452,13.7550376627,256.0,0.0750459174945,39,114.0,control_series1,0,53
40,210.712765957,485.929787234,82.7032599633,1.3144046464,0.134674223181,10.7338273569,229.0,0.0924456057614,40,114.0,control_series1,0,53
42,209.049713193,485.005736138,90.6046515825,1.30083073913,0.157564428779,11.4338566051,250.0,0.0781233006138,42,114.0,control_series1,0,53
43,209.2406639,485.773858921,75.3503210449,1.29553974718,0.189131438553,10.0050218815,224.0,0.0956097011899,43,114.0,control_series1,0,53
49,208.817447496,483.906300485,76.526084677,1.26529415763,0.251893938917,11.2501998475,238.0,0.0846062005567,49,114.0,control_series1,0,53
50,208.834203655,482.860313316,90.9968548796,1.23377194468,0.172423187838,14.4929716649,241.0,0.0825629246112,50,114.0,control_series1,0,53
51,208.924369748,484.725090036,71.1235173499,1.2786923092,0.227859330788,9.4774434884,231.0,0.0884244635135,51,114.0,control_series1,0,53
52,209.247959184,483.874489796,113.04248094,1.27134831207,0.125270038621,15.3414795562,292.0,0.058599690912,52,114.0,control_series1,0,53
53,210.14490161,484.97137746,93.1695464317,1.26674826339,0.253449097792,13.5004172826,250.0,0.0767900581224,53,114.0,control_series1,0,53
54,210.260759494,482.838818565,143.533698436,1.2781843663,0.154450796061,19.6223283938,331.0,0.0471031800688,54,114.0,control_series1,0,53
55,212.930957684,480.891982183,95.1321779978,1.27813547386,0.16037777947,13.560043189,247.0,0.0766062711956,55,114.0,control_series1,0,53
56,213.812206573,480.964788732,99.5962812611,1.2717589756,0.214567298494,14.495233423,254.0,0.0736528925201,56,114.0,control_series1,0,53
57,215.31019979,480.736067298,119.055129365,1.22881629414,0.212131579437,18.2776539299,311.0,0.0523011057329,57,114.0,control_series1,0,53
58,218.026026026,480.952952953,106.973347935,1.22003626523,0.241177037972,17.7753511083,261.0,0.0701959154323,58,114.0,control_series1,0,53
60,217.841544607,478.2436751,115.44694774,1.23960390564,0.174254316838,17.5245699632,279.0,0.0617148367405,60,114.0,control_series1,0,53
61,218.122777307,477.278577477,98.7046646775,1.23455744761,0.222127439622,15.3782034722,257.0,0.071084739987,61,114.0,control_series1,0,53
62,219.669658887,479.242369838,68.1468739036,1.28448831579,0.165208290542,9.17597045381,221.0,0.0948473204844,62,114.0,control_series1,0,53
38,211.042214912,488.225328947,869.078334525,1.26569099081,0.159975351969,121.02296983,1526.0,0.00874323798518,38,112.0,control_series1,1,53
39,209.745717345,487.821734475,868.370251094,1.27359949534,0.21327080824,118.540906868,1541.0,0.00861766224697,39,112.0,control_series1,1,53
40,210.228890069,486.101433882,803.15282444,1.27852477389,0.190474153357,108.764721313,1436.0,0.00936679535327,40,112.0,control_series1,1,53
41,210.784501062,484.735138004,887.309620147,1.27797776828,0.219179023646,119.626668534,1538.0,0.00868037108671,41,112.0,control_series1,1,53
42,208.845032397,484.257559395,889.516040047,1.2727412975,0.221061621019,122.47656059,1562.0,0.00843469716955,42,112.0,control_series1,1,53
43,209.080472103,485.702253219,856.0168489,1.27559630085,0.186505098597,116.646072758,1491.0,0.00882390477526,43,112.0,control_series1,1,53
44,210.83110636,485.258685195,897.253317415,1.27509549427,0.226827265408,122.287330807,1548.0,0.0083931776076,44,112.0,control_series1,1,53
45,212.926987061,485.907578558,415.505107127,1.28800810551,0.101796623923,55.6822925447,799.0,0.0179015130733,45,112.0,control_series1,1,53
46,211.728592163,482.885341074,566.361618272,1.28799300452,0.169117585708,76.0354857623,996.0,0.0137560759718,46,112.0,control_series1,1,53
47,210.052747253,484.103296703,693.515803406,1.28559217979,0.146657937016,91.8336860555,1233.0,0.0106212671709,47,112.0,control_series1,1,53
48,210.123893805,485.904216554,778.019924932,1.28864015183,0.147907837545,102.871973416,1349.0,0.00982659084756,48,112.0,control_series1,1,53
49,208.064949007,483.757917338,887.599368601,1.2719358157,0.182824186405,121.491056894,1587.0,0.0082200711328,49,112.0,control_series1,1,53
50,208.239473684,482.904736842,920.715193199,1.27939130264,0.178481319716,123.569670666,1650.0,0.00793421064936,50,112.0,control_series1,1,53
51,208.062203479,484.767000527,899.504004895,1.2791668348,0.163353015291,120.913822482,1582.0,0.00813532876414,51,112.0,control_series1,1,53
52,209.820010875,483.204458945,747.998831269,1.27275375494,0.0920960149313,103.719250665,1328.0,0.00980316790462,52,112.0,control_series1,1,53
53,210.731030874,484.756148613,836.508387633,1.28388147753,0.13984260864,111.62199835,1529.0,0.00840672766973,53,112.0,control_series1,1,53
54,210.819776715,482.73046252,812.315331441,1.28045047894,0.165814099237,109.690640184,1412.0,0.00925971595,54,112.0,control_series1,1,53
55,213.202628697,480.21686747,701.20249424,1.27362665765,0.179193994288,97.9225827115,1266.0,0.0105154337183,55,112.0,control_series1,1,53
56,213.253627082,480.300376142,795.197139755,1.27914701563,0.199000657586,108.960381858,1440.0,0.00900515601683,56,112.0,control_series1,1,53
57,215.265219693,480.178930651,864.991108344,1.28083978539,0.159805738324,116.766930983,1581.0,0.00816622351498,57,112.0,control_series1,1,53
58,217.951766685,480.927089176,775.910000406,1.25851001113,0.209359651273,110.968620361,1330.0,0.00978017053586,58,112.0,control_series1,1,53
59,218.760904685,479.268712978,784.911788242,1.27462286016,0.19747948444,107.782717287,1372.0,0.00945363514624,59,112.0,control_series1,1,53
60,217.69972752,478.204359673,800.896805011,1.27007047799,0.200169172036,111.296286255,1385.0,0.00946606045733,60,112.0,control_series1,1,53
61,218.139871383,477.10664523,771.069876611,1.2772223345,0.238076593776,105.371285389,1396.0,0.00947902360444,61,112.0,control_series1,1,53
62,219.140171858,479.770676692,867.704810585,1.27607076834,0.158220105531,118.831754403,1500.0,0.00856009798412,62,112.0,control_series1,1,53
92,222.022900763,483.17302799,70.3423254658,1.25704123709,0.164769172553,10.2023220141,216.0,0.0936549111352,92,247.0,control_series1,0,54
93,221.145251397,483.691340782,93.9374738816,1.25460047281,0.159140596276,13.119758922,256.0,0.0693887899673,93,247.0,control_series1,0,54
94,221.082910321,483.972927242,119.142187707,1.2483491637,0.209326518333,18.4458717008,281.0,0.0582463036859,94,247.0,control_series1,0,54
95,222.941285538,484.936959209,169.500675191,1.23078557325,0.236905694656,26.7136416402,346.0,0.0421112938006,95,247.0,control_series1,0,54
96,224.093724531,485.203748981,123.268132948,1.21354754192,0.227407324116,19.8916791555,306.0,0.0508555307274,96,247.0,control_series1,0,54
97,223.061571125,486.281316348,114.688434635,1.25725073296,0.176587534129,16.4362406324,295.0,0.0544860921973,97,247.0,control_series1,0,54
98,222.826636905,485.966517857,149.118888916,1.23863884586,0.29222841544,23.7436326102,330.0,0.0457029889199,98,247.0,control_series1,0,54
99,221.200777202,487.28238342,109.222483697,1.28007852738,0.180747989953,15.2798293255,281.0,0.0590848332304,99,247.0,control_series1,0,54
100,221.676855895,488.641921397,75.6339681527,1.26939107914,0.165697378256,11.229497455,224.0,0.0875124129177,100,247.0,control_series1,0,54
103,218.829457364,488.864341085,92.3596068026,1.23838270792,0.318554426691,14.7966295136,252.0,0.0715707747693,103,247.0,control_series1,0,54
105,219.921612542,489.047032475,78.3857167436,1.27074058523,0.249278898893,11.1478007015,218.0,0.0899537033546,105,247.0,control_series1,0,54
106,219.802777778,490.806481481,100.606782577,1.25314419377,0.243863102766,15.2773262431,263.0,0.0649442255993,106,247.0,control_series1,0,54
107,220.234629862,492.120451694,113.184629425,1.24380522708,0.234078761913,17.3256270889,274.0,0.0600779168108,107,247.0,control_series1,0,54
108,223.094049904,491.757197697,140.223920342,1.25263637528,0.202322426247,20.185785078,353.0,0.041381131724,108,247.0,control_series1,0,54
112,228.037128713,489.836633663,65.7038433234,1.33498247847,0.180931102005,7.72508058876,205.0,0.105830919479,112,247.0,control_series1,0,54
116,227.195970696,487.943223443,76.3621089492,1.28388147753,0.226640055052,10.209585995,225.0,0.0857458652055,116,247.0,control_series1,0,54
117,227.846401719,488.931256713,117.07223066,1.24237740287,0.199999999745,18.3593401464,293.0,0.0540648504128,117,247.0,control_series1,0,54
119,229.044615385,485.150769231,118.991033739,1.27520737378,0.14117652681,16.6587447235,300.0,0.0517913813708,119,247.0,control_series1,0,54
93,221.773843518,483.052541405,555.69559516,1.25730305224,0.219260507357,80.9265429844,997.0,0.0131830444688,93,112.0,control_series1,1,54
94,221.79164376,483.278724574,555.335974128,1.26612740853,0.152743726641,77.8508374946,1003.0,0.0129535514035,94,112.0,control_series1,1,54
95,222.934381779,484.710412148,767.428596032,1.27528653579,0.167359424046,105.708711167,1358.0,0.00949410993862,95,112.0,control_series1,1,54
96,223.996567506,484.881578947,714.080099003,1.25405520702,0.255058128235,104.170723825,1233.0,0.010552350758,96,112.0,control_series1,1,54
97,223.157541899,486.006145251,636.268136043,1.26601472981,0.244335284976,90.6415501066,1160.0,0.011047482281,97,112.0,control_series1,1,54
98,222.740574001,485.857625211,675.278156618,1.25839890771,0.23853454872,96.9026054798,1167.0,0.011186503558,98,112.0,control_series1,1,54
99,221.144456887,487.253639418,688.352213857,1.25901008057,0.233569394159,98.2809711834,1222.0,0.0104010421527,99,112.0,control_series1,1,54
100,221.186717474,488.238976592,685.975411279,1.2728050369,0.186541374496,95.2224985716,1222.0,0.0105953004191,100,112.0,control_series1,1,54
101,220.188413644,487.815917704,496.379952918,1.27531220633,0.202426077457,68.5310709227,915.0,0.0145453715832,101,112.0,control_series1,1,54
102,220.107804604,487.923638405,452.562434201,1.28481827552,0.180548205209,59.4607577782,834.0,0.0159089470772,102,112.0,control_series1,1,54
103,218.157823129,488.766666667,690.951988285,1.25329497698,0.188921407269,100.117532996,1222.0,0.0104094262876,103,112.0,control_series1,1,54
104,221.763380282,489.279812207,527.873522815,1.26044928274,0.180575160918,75.8353511649,925.0,0.0147441083817,104,112.0,control_series1,1,54
105,219.927318296,489.003341688,615.280944585,1.25954998528,0.187177646728,87.8972777978,1076.0,0.0121477676053,105,112.0,control_series1,1,54
106,219.106710671,490.235423542,663.663256763,1.26517195116,0.14534762885,93.088080569,1192.0,0.0106938974478,106,112.0,control_series1,1,54
107,220.245971162,491.900763359,577.875190969,1.25230914788,0.226112185871,84.3040991066,1030.0,0.012721523222,107,112.0,control_series1,1,54
108,222.905539773,491.196732955,688.037056007,1.26805147587,0.216755921465,96.755211001,1215.0,0.0105510733767,108,112.0,control_series1,1,54
109,224.948979592,490.962244898,422.282319926,1.2717495582,0.180267240292,59.8951453773,774.0,0.017354894705,109,112.0,control_series1,1,54
110,228.796542553,489.041223404,371.102224127,1.27579762285,0.150840377956,51.3226480175,696.0,0.0194950269668,110,112.0,control_series1,1,54
111,228.102112676,488.86971831,579.951827873,1.25316500718,0.214078425915,84.2359609147,1035.0,0.0123569024887,111,112.0,control_series1,1,54
112,228.116382506,489.247590808,647.627572661,1.2568566578,0.17940809409,92.6553903065,1132.0,0.0115096802901,112,112.0,control_series1,1,54
113,228.75045045,489.10990991,506.22127741,1.25094558829,0.182612514991,75.2491088041,886.0,0.0149479236238,113,112.0,control_series1,1,54
114,228.190743338,489.817671809,340.203842859,1.29623470249,0.176054389998,43.8972700463,647.0,0.0214022546732,114,112.0,control_series1,1,54
115,226.716080402,487.260050251,455.637245486,1.2626246891,0.18188982912,66.3993975833,821.0,0.016550514465,115,112.0,control_series1,1,54
116,226.951024043,487.978628673,540.154571805,1.25437790792,0.204657678912,78.4017766734,963.0,0.0135612268421,116,112.0,control_series1,1,54
117,227.673093043,488.706621961,561.367915682,1.25933230489,0.203994728943,80.464303086,982.0,0.0134550585728,117,112.0,control_series1,1,54
118,229.880169671,486.281018028,485.571350373,1.26959717562,0.119956553487,68.4846125128,885.0,0.0149168736742,118,112.0,control_series1,1,54
119,229.071232877,485.161643836,678.065548926,1.2589406288,0.145378164601,97.0655477573,1193.0,0.0110508699923,119,112.0,control_series1,1,54
39,306.154589372,210.871980676,62.5778636521,1.29752644645,0.165527021415,8.61579282167,211.0,0.110199024833,39,121.0,control_series1,0,55
41,305.964639321,206.29844413,85.7380445714,1.24507516403,0.120365186931,12.8546431748,230.0,0.0898015741965,41,121.0,control_series1,0,55
45,310.951035782,205.870056497,63.3727957744,1.20498024927,0.170903557532,10.979844089,202.0,0.121972543743,45,121.0,control_series1,0,55
46,313.898502496,203.81530782,82.1696116388,1.26254108185,0.207371128933,12.0314905561,231.0,0.0878451303718,46,121.0,control_series1,0,55
47,313.994541485,206.861353712,117.982729522,1.22117417904,0.183043464379,19.0627117568,283.0,0.0616728300375,47,121.0,control_series1,0,55
48,315.930049964,209.041399001,174.825414561,1.17248980126,0.274874649972,31.820471601,361.0,0.0422494513887,48,121.0,control_series1,0,55
49,313.640786749,209.025879917,119.425198381,1.2192384685,0.312267657606,19.6569425907,287.0,0.0606107938236,49,121.0,control_series1,0,55
51,313.0832,211.0184,106.727967212,1.22605056992,0.207834024445,17.5033866227,251.0,0.0755180659766,51,121.0,control_series1,0,55
53,312.717573222,211.106694561,79.6691291491,1.24255102688,0.173492908113,11.8336990996,234.0,0.0870002451738,53,121.0,control_series1,0,55
59,306.060950413,214.23553719,87.9904750232,1.26172189834,0.0696944368832,13.0894921522,238.0,0.0827575072575,59,121.0,control_series1,0,55
60,305.186046512,217.044186047,66.1014481067,1.25475838497,0.24091385943,10.1458036629,211.0,0.104213761339,60,121.0,control_series1,0,55
64,306.885780886,222.01048951,75.143775792,1.20168878835,0.142823557927,12.6991229485,218.0,0.0964778141067,64,121.0,control_series1,0,55
41,305.875294118,206.141176471,200.162732783,1.20293758089,0.203409446063,33.4389506531,426.0,0.0391749764358,41,682.0,control_series1,1,55
42,305.234693878,207.897959184,235.347116427,1.25925147835,0.235637136377,34.1013168701,487.0,0.032438689442,42,682.0,control_series1,1,55
43,304.854651163,209.129844961,236.966037571,1.24670107319,0.172966341338,34.9019745259,462.0,0.0345540790786,43,682.0,control_series1,1,55
44,304.719444444,208.858333333,172.640937611,1.2179217271,0.203312336188,27.8143732817,395.0,0.0422409625799,44,682.0,control_series1,1,55
45,303.075837743,210.770723104,217.73696464,1.25497247312,0.247027401795,32.6413439055,444.0,0.036851673747,45,682.0,control_series1,1,55
46,304.108108108,212.074844075,197.692262982,1.22516917242,0.222893361841,31.2361995564,410.0,0.0405032891202,46,682.0,control_series1,1,55
47,304.148255814,211.229651163,131.082107897,1.28271151753,0.132044925826,17.909474044,327.0,0.0545238510362,47,682.0,control_series1,1,55
48,302.168292683,212.975609756,166.053185436,1.24841362752,0.203038148042,24.3004661613,369.0,0.0468064736678,48,682.0,control_series1,1,55
49,299.121794872,214.151709402,222.971822064,1.23516841995,0.175718385992,34.3033572406,461.0,0.0344776718576,49,682.0,control_series1,1,55
50,299.221818182,215.101818182,133.261409542,1.30034960334,0.214285713385,17.9297169202,342.0,0.0522969203699,50,682.0,control_series1,1,55
51,299.690647482,215.942446043,65.909887549,1.29470421055,0.133593495069,9.00926520454,248.0,0.085778277909,51,682.0,control_series1,1,55
56,302.143835616,213.212328767,62.3851598088,1.32933189523,0.123526470135,7.69132107232,229.0,0.099080468132,56,682.0,control_series1,1,55
57,302.84057971,214.862318841,63.191515591,1.33785465297,0.0584385764746,7.78446206556,222.0,0.105284975919,57,682.0,control_series1,1,55
59,306.622911695,214.167064439,177.101798209,1.24934350302,0.22550774472,26.6286713297,402.0,0.0406587386548,59,682.0,control_series1,1,55
60,305.219101124,216.946629213,155.378344732,1.21669103664,0.267892766923,24.8779933982,363.0,0.0475532416099,60,682.0,control_series1,1,55
61,307.787698413,219.878968254,208.263246416,1.23763727794,0.257168168011,32.2312167072,429.0,0.0381703457338,61,682.0,control_series1,1,55
62,308.088607595,220.848101266,110.443630563,1.24778284381,0.135226609378,15.3782270404,309.0,0.0592737565617,62,682.0,control_series1,1,55
63,307.011857708,220.122529644,112.125980556,1.26366053379,0.286177025722,16.3978706742,312.0,0.0589805675871,63,682.0,control_series1,1,55
64,307.123853211,221.110091743,102.320487494,1.28327276556,0.142979764586,13.1420809626,272.0,0.0732162638304,64,682.0,control_series1,1,55
39,382.011876485,167.96912114,63.6359434723,1.27090593682,0.11176675401,9.52271838184,227.0,0.0944657697065,39,122.0,control_series1,0,56
40,382.197333333,167.056,65.9866435878,1.27017059222,0.250019529706,9.67804105954,222.0,0.0984814047878,40,122.0,control_series1,0,56
41,381.132550336,165.92114094,72.2770503034,1.2731085457,0.206082713426,10.6717792394,207.0,0.112029294476,41,122.0,control_series1,0,56
44,381.819956616,163.039045553,63.8104756323,1.28312930927,0.23923928354,9.27397368191,202.0,0.118347524484,44,122.0,control_series1,0,56
45,383.067588326,162.067588326,77.6943315426,1.27483018959,0.187843607164,10.7411518262,236.0,0.0877106809426,45,122.0,control_series1,0,56
46,383.735891648,161.726862302,60.5676172312,1.2641970301,0.0914638705774,9.02361791707,211.0,0.106008175314,46,122.0,control_series1,0,56
47,382.964968153,163.08492569,121.33158429,1.22127287328,0.277047895657,19.9643265021,275.0,0.0647409852496,47,122.0,control_series1,0,56
50,385.837905237,164.22319202,95.2734694692,1.24794094751,0.158580295409,14.7305613643,255.0,0.0743465477505,50,122.0,control_series1,0,56
51,386.163873371,162.784916201,91.7006694283,1.28412452334,0.138709006936,12.6365913179,249.0,0.0766366513189,51,122.0,control_series1,0,56
52,387.802527646,158.723538705,73.0162147299,1.23149814361,0.111081907603,11.1888986237,225.0,0.0937875420143,52,122.0,control_series1,0,56
53,388.8956743,159.949109415,65.5020245933,1.25704123709,0.242163436457,10.3336527348,209.0,0.109814641139,53,122.0,control_series1,0,56
54,390.003976143,163.069582505,60.926118408,1.25560374142,0.0940692621129,9.08441129345,211.0,0.104839613122,54,122.0,control_series1,0,56
55,390.298979592,161.982653061,103.819080666,1.24293924195,0.240866348749,15.7847377747,265.0,0.067561465242,55,122.0,control_series1,0,56
56,391.833538841,161.065351418,94.803502468,1.26510601068,0.218284639629,13.9107482043,257.0,0.0721157913037,56,122.0,control_series1,0,56
61,389.855547282,166.825018615,112.244169908,1.23156548216,0.28439441256,17.5512104846,253.0,0.0731089893698,61,122.0,control_series1,0,56
63,388.1025,164.7775,65.5420442329,1.29228479833,0.138328529861,8.68432086087,206.0,0.109350364818,63,122.0,control_series1,0,56
40,382.206349206,167.839285714,214.970272713,1.23523020154,0.214130574413,33.6957371911,430.0,0.0386965552716,40,276.0,control_series1,1,56
41,380.836419753,166.018518519,152.594648051,1.2209589431,0.243092282265,24.4904990699,334.0,0.0552264492237,41,276.0,control_series1,1,56
42,382.902173913,163.826086957,220.938109299,1.24847733346,0.22529632214,33.1407163948,432.0,0.0379667327098,42,276.0,control_series1,1,56
43,382.012345679,162.758024691,185.990785303,1.23027649206,0.178458414913,28.931899936,390.0,0.0434114114956,43,276.0,control_series1,1,56
44,380.89217759,163.274841438,226.831009694,1.24146132265,0.160175684396,35.0077456821,441.0,0.0363866670606,44,276.0,control_series1,1,56
45,383.048710602,162.051575931,134.021517918,1.27461438632,0.182595916731,19.968822154,330.0,0.0558306206411,45,276.0,control_series1,1,56
46,384.191815857,161.143222506,160.702026665,1.27838613093,0.110432011933,22.1941417901,385.0,0.0441670282657,46,276.0,control_series1,1,56
47,382.716981132,163.012578616,181.762108915,1.23624507554,0.282976343845,28.1978953033,399.0,0.0410420692044,47,276.0,control_series1,1,56
48,382.919087137,164.746887967,195.213744829,1.25321164178,0.136600183099,28.7555516242,427.0,0.0382805290674,48,276.0,control_series1,1,56
49,383.89632107,164.066889632,142.454219652,1.29185770156,0.175106309369,19.5338562065,326.0,0.0558776217018,49,276.0,control_series1,1,56
50,385.782608696,164.069053708,189.473495021,1.23462410279,0.200206504353,29.5598035711,393.0,0.0429363574156,50,276.0,control_series1,1,56
51,385.97027027,162.854054054,175.443585562,1.22694963442,0.164773349635,27.9761393194,384.0,0.0434762063839,51,276.0,control_series1,1,56
52,387.835390947,158.341563786,98.8383447517,1.20526963669,0.146604879422,16.6764285384,250.0,0.0843319323739,52,276.0,control_series1,1,56
53,388.782122905,159.927374302,156.708531017,1.27721764637,0.191805914802,21.8866663431,341.0,0.0512231846037,53,276.0,control_series1,1,56
54,390.157232704,161.86163522,68.6646133435,1.28611354488,0.168546424135,9.06891119631,217.0,0.11105882762,54,276.0,control_series1,1,56
55,389.949109415,161.913486005,150.915980414,1.26611746497,0.181645172313,21.888577312,329.0,0.0550347248941,55,276.0,control_series1,1,56
56,391.233062331,161.073170732,157.672081983,1.23521061259,0.276106493401,24.3558500623,340.0,0.0516894931592,56,276.0,control_series1,1,56
57,390.784,159.832,114.477383317,1.27749755381,0.166919540948,15.1110145979,279.0,0.0702456002696,57,276.0,control_series1,1,56
58,390.122699387,162.113496933,141.865765638,1.27144186543,0.19543815187,19.5826977107,337.0,0.0520810687791,58,276.0,control_series1,1,56
59,388.847619048,166.738095238,88.7622377657,1.27428784967,0.148240711,12.6803196808,248.0,0.0854271524825,59,276.0,control_series1,1,56
60,388.110481586,166.937677054,154.068976659,1.21952946854,0.226351350587,24.8779933982,324.0,0.0561789996249,60,276.0,control_series1,1,56
61,389.692307692,166.860576923,85.9499112193,1.23451952659,0.216207925936,13.2230632645,251.0,0.0861945784842,61,276.0,control_series1,1,56
62,389.006535948,164.941176471,71.2990526421,1.33333333333,0.074443522568,8.38812384024,225.0,0.101817577317,62,276.0,control_series1,1,56
63,388.075949367,164.731012658,140.046679272,1.28649263159,0.177598905346,18.6137991437,320.0,0.056744470475,63,276.0,control_series1,1,56
147,450.038202247,39.0449438202,67.1884278745,1.30599310011,0.134887680645,8.75714340837,218.0,0.0914701445409,147,379.0,control_series1,0,57
152,447.098214286,41.8630952381,82.5636148382,1.28984126007,0.15312829817,11.3033520314,239.0,0.0748778227282,152,379.0,control_series1,0,57
153,445.115909091,41.3090909091,77.0852717944,1.28363829513,0.215789473116,10.511627972,238.0,0.0753788886447,153,379.0,control_series1,0,57
154,443.805940594,43.2435643564,92.4738337525,1.25469415626,0.237930985195,13.3675046811,249.0,0.0712311384418,154,379.0,control_series1,0,57
155,444.978813559,42.0437853107,80.7805694886,1.22243620794,0.155143338693,13.1211376994,229.0,0.0837087812232,155,379.0,control_series1,0,57
156,444.848552339,41.1336302895,102.103702246,1.25837948607,0.146046747814,14.8948607954,258.0,0.0658636724888,156,379.0,control_series1,0,57
157,444.799072643,41.8191653787,85.830471242,1.26111748488,0.201414759246,12.0719828177,240.0,0.0741541154509,157,379.0,control_series1,0,57
158,441.992481203,42.0,117.57958746,1.23391911849,0.232662191873,18.7862122821,288.0,0.0545461723409,158,379.0,control_series1,0,57
159,440.964412811,43.1085409253,106.669137939,1.24348837759,0.176892223102,16.5128380795,267.0,0.0629081172293,159,379.0,control_series1,0,57
160,440.814769976,41.8995157385,127.338093894,1.20129066991,0.196112602837,21.4285654374,305.0,0.050955214696,160,379.0,control_series1,0,57
161,441.077034884,41.8037790698,137.714200765,1.23655560629,0.1497103855,21.0174288958,322.0,0.0452600349782,161,379.0,control_series1,0,57
162,440.736334405,42.115755627,82.6001669356,1.23455083153,0.236506790585,12.7485788196,234.0,0.0793767100422,162,379.0,control_series1,0,57
163,440.03057554,44.8201438849,145.825841179,1.22987394804,0.169867102015,23.6049023491,314.0,0.0480033857197,163,379.0,control_series1,0,57
164,441.736714976,43.9396135266,101.304108148,1.25301568593,0.206156846648,15.1711466308,271.0,0.0599838436769,164,379.0,control_series1,0,57
165,439.151219512,42.8731707317,95.1490234571,1.27833733477,0.252522205495,13.2280349684,258.0,0.0659749396118,165,379.0,control_series1,0,57
167,442.793499044,43.1051625239,83.8809850948,1.25291247697,0.105094543668,12.3495905398,237.0,0.0782788925363,167,379.0,control_series1,0,57
168,443.948228883,43.8174386921,87.0137570735,1.26792327362,0.178372381151,12.5660194139,259.0,0.0670465105492,168,379.0,control_series1,0,57
169,443.78313253,43.2981927711,91.7595990277,1.24788978506,0.229649287961,13.819216721,256.0,0.0675844515241,169,379.0,control_series1,0,57
170,445.70979021,43.8321678322,110.037508528,1.28873548909,0.213454512039,15.1974880659,282.0,0.059635603101,170,379.0,control_series1,0,57
171,448.102649007,44.9850993377,119.213486299,1.22406877701,0.223771137561,19.539958847,282.0,0.0574548818943,171,379.0,control_series1,0,57
172,448.938034188,44.9209401709,112.659568984,1.23862344326,0.213197969002,17.8136925316,276.0,0.059539919612,172,379.0,control_series1,0,57
173,447.085287846,45.2281449893,108.795470918,1.25356634106,0.194638496062,16.4701032732,283.0,0.0568807262757,173,379.0,control_series1,0,57
174,448.286036036,44.2432432432,107.866549416,1.23846024716,0.225520137193,17.0059875205,274.0,0.059556890204,174,379.0,control_series1,0,57
175,448.22829582,45.0257234727,150.25671696,1.22277424281,0.304603724748,24.1570284502,343.0,0.0430419505072,175,379.0,control_series1,0,57
176,449.126654064,44.0264650284,139.893004583,1.22744297509,0.235011488982,22.2136339981,331.0,0.0451571024982,176,379.0,control_series1,0,57
177,449.024653313,44.781201849,142.18263168,1.21875432124,0.187601401272,23.2224329093,330.0,0.0447901723348,177,379.0,control_series1,0,57
179,447.257871064,46.9130434783,116.499742948,1.22810662284,0.244725568308,19.2128511609,284.0,0.0580294790285,179,379.0,control_series1,0,57
180,444.088383838,44.2171717172,101.855230117,1.24417836261,0.143541680553,15.1754004467,277.0,0.0601040105748,180,379.0,control_series1,0,57
181,443.192015209,44.180608365,122.848601755,1.25313295596,0.208559082156,18.2170930359,318.0,0.0480875566813,181,379.0,control_series1,0,57
182,444.117739403,44.0706436421,169.320759688,1.21477042685,0.273488165659,27.9100153332,365.0,0.0394026829987,182,379.0,control_series1,0,57
